"name","wikidata","commons","website","image","link_commons","link_de","link_en","link_fr","link_count","long","lat","timestamp"
"Salon des Pianos","Q28927517",,,,"nl",,,,13,"7.597556","47.554553",2020-01-13 11:52:05
"Bibliothèque du château d'Oron","Q2901416","Bibliothèque du château d'Oron","http://www.swisscastles.ch/vaud/oron","http://commons.wikimedia.org/wiki/Special:FilePath/Bibliotheque%20du%20ch%C3%A2teau%20d%27Oron.jpg","https://commons.wikimedia.org/wiki/Category:Biblioth%C3%A8que_du_ch%C3%A2teau_d%27Oron","https://fr.wikipedia.org/wiki/Biblioth%C3%A8que_du_ch%C3%A2teau_d%27Oron",,,2,"6.83746","46.57465",2020-01-13 11:52:05
"Cabinet d'arts graphiques","Q29479476","Cabinet d'arts graphiques de Genève","http://institutions.ville-geneve.ch/fr/mah/lieux-dexposition/cabinet-darts-graphiques/","http://commons.wikimedia.org/wiki/Special:FilePath/Geneve%20Cabinet%20estampes%202011-08-02%2013%2027%2008%20PICT3635.JPG","https://commons.wikimedia.org/wiki/Category:Cabinet_d%27arts_graphiques_de_Gen%C3%A8ve",,,,13,"6.15071","46.19835",2020-01-13 11:52:05
"Wohnhaus (Talmuseum)","Q29527529","Talmuseum Andermatt",,"http://commons.wikimedia.org/wiki/Special:FilePath/Andermatt%20Talmuseum.JPG","https://commons.wikimedia.org/wiki/Category:Talmuseum_Andermatt",,,,13,"8.59521","46.632729",2020-01-13 11:52:05
"Anthropologisches Museum der Universität Zürich","Q29574318","Anthropologisches Museum der Universität Zürich","http://www.aim.uzh.ch/de/museum.html","http://commons.wikimedia.org/wiki/Special:FilePath/Anthropological%20Museum%20Zurich.JPG","https://commons.wikimedia.org/wiki/Category:Anthropologisches_Museum_der_Universit%C3%A4t_Z%C3%BCrich",,,,3,"8.54734","47.39784",2020-01-13 11:52:05
"Ancien Musée Schwab (Neues Museum Biel / Nouveau Musée Bienne)","Q29651769","Museum Schwab",,"http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20Schwab%20Biel%2001%2009.jpg","https://commons.wikimedia.org/wiki/Category:Museum_Schwab",,,,4,"7.241261","47.138582",2020-01-13 11:52:05
"Chasa Retica valley museum","Q29785025","Chasa Retica valley museum",,"http://commons.wikimedia.org/wiki/Special:FilePath/Chasa%20retica.JPG","https://commons.wikimedia.org/wiki/Category:Chasa_Retica_valley_museum",,,,6,"10.38494","46.95651",2020-01-13 11:52:05
"Collection de l'art brut","Q2982900","Collection de l'art brut","http://www.artbrut.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Losanna%2C%20collection%20de%20l%27art%20brut%2C%2003.JPG","he","https://commons.wikimedia.org/wiki/Category:Collection_de_l%27art_brut","https://en.wikipedia.org/wiki/Collection_de_l%27art_brut","https://fr.wikipedia.org/wiki/Collection_de_l%27art_brut",4,"6.624722222","46.5275",2020-01-13 11:52:05
"Musée des beaux-arts Le Locle","Q30108407","Musée des beaux-arts Le Locle",,"http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20des%20beaux-arts%20le%20Locle.jpg","https://commons.wikimedia.org/wiki/Category:Mus%C3%A9e_des_beaux-arts_Le_Locle","https://en.wikipedia.org/wiki/Museum_of_Fine_Arts_Le_Locle","https://fr.wikipedia.org/wiki/Mus%C3%A9e_des_Beaux-Arts_du_Locle",,7,"6.750903","47.059391",2020-01-13 11:52:05
"Aargauer Kunsthaus","Q301250","Kunsthaus Aarau","http://www.aargauerkunsthaus.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Aarau%20kunsthaus%20241008%2023.jpg","https://commons.wikimedia.org/wiki/Category:Kunsthaus_Aarau","https://de.wikipedia.org/wiki/Aargauer_Kunsthaus","https://fr.wikipedia.org/wiki/Mus%C3%A9e_des_Beaux-Arts_d%27Argovie","https://it.wikipedia.org/wiki/Museo_di_Belle_Arti_di_Argovia",1,"8.044508333","47.390002777",2020-01-13 11:52:05
"Aargauer Kunsthaus","Q301250","Kunsthaus Aarau","http://www.aargauerkunsthaus.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Aarau%20kunsthaus%20241008%2023.jpg","https://commons.wikimedia.org/wiki/Category:Kunsthaus_Aarau","https://de.wikipedia.org/wiki/Aargauer_Kunsthaus","https://fr.wikipedia.org/wiki/Mus%C3%A9e_des_Beaux-Arts_d%27Argovie","https://it.wikipedia.org/wiki/Museo_di_Belle_Arti_di_Argovia",3,"8.044508333","47.390002777",2020-01-14 11:52:05
"Aargauer Kunsthaus","Q301250","Kunsthaus Aarau","http://www.aargauerkunsthaus.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Aarau%20kunsthaus%20241008%2023.jpg","https://commons.wikimedia.org/wiki/Category:Kunsthaus_Aarau","https://de.wikipedia.org/wiki/Aargauer_Kunsthaus","https://fr.wikipedia.org/wiki/Mus%C3%A9e_des_Beaux-Arts_d%27Argovie","https://it.wikipedia.org/wiki/Museo_di_Belle_Arti_di_Argovia",15,"8.044508333","47.390002777",2020-01-15 11:52:05
"Aargauer Kunsthaus","Q301250","Kunsthaus Aarau","http://www.aargauerkunsthaus.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Aarau%20kunsthaus%20241008%2023.jpg","https://commons.wikimedia.org/wiki/Category:Kunsthaus_Aarau","https://de.wikipedia.org/wiki/Aargauer_Kunsthaus","https://fr.wikipedia.org/wiki/Mus%C3%A9e_des_Beaux-Arts_d%27Argovie","https://it.wikipedia.org/wiki/Museo_di_Belle_Arti_di_Argovia",2,"8.044508333","47.390002777",2020-01-16 11:52:05
"Aargauer Kunsthaus","Q301250","Kunsthaus Aarau","http://www.aargauerkunsthaus.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Aarau%20kunsthaus%20241008%2023.jpg","https://commons.wikimedia.org/wiki/Category:Kunsthaus_Aarau","https://de.wikipedia.org/wiki/Aargauer_Kunsthaus","https://fr.wikipedia.org/wiki/Mus%C3%A9e_des_Beaux-Arts_d%27Argovie","https://it.wikipedia.org/wiki/Museo_di_Belle_Arti_di_Argovia",10,"8.044508333","47.390002777",2020-01-18 00:00:00
"Fondation Toms Pauli","Q3075580","Fondation Toms Pauli","http://www.toms-pauli.ch/","http://commons.wikimedia.org/wiki/Special:FilePath/Le%20Dromadaire%20Tapestry.jpg","https://commons.wikimedia.org/wiki/Category:Fondation_Toms_Pauli","https://fr.wikipedia.org/wiki/Fondation_Toms_Pauli",,,13,"6.63718","46.5203",2020-01-13 11:52:05
"Hermitage Foundation","Q3075622","Hermitage Foundation","http://www.fondation-hermitage.ch","http://commons.wikimedia.org/wiki/Special:FilePath/HermitageSud.jpg","https://commons.wikimedia.org/wiki/Category:Hermitage_Foundation","https://de.wikipedia.org/wiki/Fondation_de_l%E2%80%99Hermitage","https://fr.wikipedia.org/wiki/Fondation_de_l%27Hermitage",,5,"6.63716","46.52818",2020-01-13 11:52:05
"Fort de Pré-Giroud","Q3078221","Fort de Pré-Giroud","http://www.pre-giroud.ch/site/","http://commons.wikimedia.org/wiki/Special:FilePath/Vallorbe%20AW%20Pre%20Giroud.jpg","https://commons.wikimedia.org/wiki/Category:Fort_de_Pr%C3%A9-Giroud","https://de.wikipedia.org/wiki/Artilleriewerk_Pr%C3%A9-Giroud","https://en.wikipedia.org/wiki/Fort_de_Pr%C3%A9-Giroud","https://fr.wikipedia.org/wiki/Fort_de_Pr%C3%A9-Giroud",7,"6.41033","46.70903",2020-01-13 11:52:05
"Institut et Musée Voltaire","Q3152229","Voltaire Institute and Museum","http://www.ville-ge.ch/imv","http://commons.wikimedia.org/wiki/Special:FilePath/Institut%20et%20Mus%C3%A9e%20Voltaire%2002.JPG","eo","https://commons.wikimedia.org/wiki/Category:Voltaire_Institute_and_Museum","https://en.wikipedia.org/wiki/Institut_et_Mus%C3%A9e_Voltaire","https://fr.wikipedia.org/wiki/Mus%C3%A9e_Voltaire",6,"6.13356","46.20756",2020-01-13 11:52:05
"Fondation Abegg","Q318289","Abegg-Stiftung","http://www.abegg-stiftung.ch/","http://commons.wikimedia.org/wiki/Special:FilePath/Abeggstiftung%20DSC05459.jpg","https://commons.wikimedia.org/wiki/Category:Abegg-Stiftung","https://de.wikipedia.org/wiki/Abegg-Stiftung","https://fr.wikipedia.org/wiki/Fondation_Abegg","la",0,"7.494722222","46.815555555",2020-01-13 11:52:05
"Microcosm","Q3312149","Microcosm (CERN)","http://www.cern.ch","http://commons.wikimedia.org/wiki/Special:FilePath/UA1.jpg","he","https://commons.wikimedia.org/wiki/Category:Microcosm_(CERN)","https://en.wikipedia.org/wiki/Microcosm_(CERN)","https://fr.wikipedia.org/wiki/Microcosm",2,"6.0558","46.2326",2020-01-13 11:52:05
"Musée Forel","Q3329046","Musée Alexis Forel","http://www.museeforel.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Morges%20-%20Mus%C3%A9e%20Alexis%20Forel%2002.jpg","https://commons.wikimedia.org/wiki/Category:Mus%C3%A9e_Alexis_Forel","https://fr.wikipedia.org/wiki/Mus%C3%A9e_Alexis-Forel",,,9,"6.49827","46.50924",2020-01-13 11:52:05
"Barbier-Mueller Museum","Q3329082","Barbier-Mueller Museum","http://www.barbier-mueller.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Barbier-Mueller%20Museum.JPG","ca","es","https://commons.wikimedia.org/wiki/Category:Barbier-Mueller_Museum","https://de.wikipedia.org/wiki/Museum_Barbier-Mueller",13,"6.14667","46.20173",2020-01-13 11:52:05
"Musée Baud","Q3329091","Baud Museum","http://www.museebaud.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Baud%20museum%20mg%208472.jpg","https://commons.wikimedia.org/wiki/Category:Baud_Museum","https://en.wikipedia.org/wiki/Mus%C3%A9e_Baud","https://fr.wikipedia.org/wiki/Mus%C3%A9e_Baud","nl",8,"6.471111111","46.820277777",2020-01-13 11:52:05
"Bolo Museum","Q3329097","Musée Bolo","http://www.bolo.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Musee%20Bolo%20-%205724.JPG","https://commons.wikimedia.org/wiki/Mus%C3%A9e_Bolo","https://en.wikipedia.org/wiki/Mus%C3%A9e_Bolo","https://fr.wikipedia.org/wiki/Mus%C3%A9e_Bolo",,7,"6.563857","46.518818",2020-01-13 11:52:05
"Musée Chappuis-Fähndrich","Q3329111","Musée Chappuis-Fähndrich","http://www.lemusee.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Musee%20chappuis%20fahndrich%20Develier%20Suisse%20Departement%20Epicerie.jpg","https://commons.wikimedia.org/wiki/Category:Mus%C3%A9e_Chappuis-F%C3%A4hndrich","https://en.wikipedia.org/wiki/Mus%C3%A9e_Chappuis-F%C3%A4hndrich","https://fr.wikipedia.org/wiki/Mus%C3%A9e_Chappuis-F%C3%A4hndrich",,6,"7.29228","47.35309",2020-01-13 11:52:05
"Gutenberg Museum","Q3329189","Musée Gutenberg, Fribourg","http://www.gutenbergmuseum.ch/fr/accueil/","http://commons.wikimedia.org/wiki/Special:FilePath/Gutenberg%20Museum%20Apr%202011.jpg","https://commons.wikimedia.org/wiki/Category:Mus%C3%A9e_Gutenberg,_Fribourg","https://de.wikipedia.org/wiki/Gutenberg_Museum","https://fr.wikipedia.org/wiki/Mus%C3%A9e_Gutenberg_(Fribourg)","ru",8,"7.161904","46.80728",2020-01-13 11:52:05
"Hans Erni Museum","Q3329191",,"https://www.verkehrshaus.ch/en/museum/hans-erni-museum",,"https://fr.wikipedia.org/wiki/Mus%C3%A9e_Hans_Erni",,,,7,"8.3368","47.0519",2020-01-13 11:52:05
"Patek Philippe Museum","Q3329302",,"http://www.patekmuseum.com/","http://commons.wikimedia.org/wiki/Special:FilePath/Patek%20Philippe%20Museum.JPG","https://fr.wikipedia.org/wiki/Mus%C3%A9e_Patek_Philippe",,,,1,"6.1382","46.1983",2020-01-13 11:52:05
"Lucens Sherlock Holmes Museum","Q3329347",,"http://www.lucens.ch/TOUR/Sherlock.html","http://commons.wikimedia.org/wiki/Special:FilePath/Picswiss%20VD-51-13.jpg","https://fr.wikipedia.org/wiki/Mus%C3%A9e_Sherlock_Holmes","ro",,,8,"6.838348","46.710089",2020-01-13 11:52:05
"Museo Cantonale d’Arte","Q3329511","Museo Cantonale d’Arte","http://www.museo-cantonale-arte.ch","http://commons.wikimedia.org/wiki/Special:FilePath/%E2%97%8F%208626%20Museo%20Cantonale%20d%27Art.JPG","https://commons.wikimedia.org/wiki/Category:Museo_Cantonale_d%E2%80%99Arte","https://de.wikipedia.org/wiki/Museo_Cantonale_d%E2%80%99Arte","https://fr.wikipedia.org/wiki/Mus%C3%A9e_cantonal_d%27art_de_Lugano",,2,"8.95327","46.0043",2020-01-13 11:52:05
"Cantonal Museum of Archeology and History","Q3329513","Musée cantonal d'archéologie et d'histoire de Lausanne","http://www.musees.vd.ch/musee-darcheologie-et-dhistoire/","http://commons.wikimedia.org/wiki/Special:FilePath/Museum%20f%C3%BCr%20Arch%C3%A4ologie%20und%20Geschichte%20Lausanne.jpg","https://commons.wikimedia.org/wiki/Category:Mus%C3%A9e_cantonal_d%27arch%C3%A9ologie_et_d%27histoire_de_Lausanne","https://fr.wikipedia.org/wiki/Mus%C3%A9e_cantonal_d%27arch%C3%A9ologie_et_d%27histoire_de_Lausanne","ru","uk",6,"6.63397","46.5235",2020-01-13 11:52:05
"Gabinetto di storia naturale","Q3329515","Museo Cantonale di storia naturale di Lugano","https://www4.ti.ch/dt/da/mcsn/ufficio/","http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20cantonal%20d%27histoire%20naturelle%20de%20Lugano%2008.JPG","https://commons.wikimedia.org/wiki/Category:Museo_Cantonale_di_storia_naturale_di_Lugano","https://fr.wikipedia.org/wiki/Mus%C3%A9e_cantonal_d%27histoire_naturelle_de_Lugano","https://it.wikipedia.org/wiki/Museo_cantonale_di_storia_naturale_di_Lugano","https://species.wikimedia.org/wiki/MCSNL",7,"8.96036","46.00414",2020-01-13 11:52:05
"Cantonal Museum of Geology","Q3329516","Musée cantonal de géologie (Lausanne)","http://www.unil.ch/mcg","http://commons.wikimedia.org/wiki/Special:FilePath/Kantonales%20Geologiemuseum%201.JPG","https://commons.wikimedia.org/wiki/Category:Mus%C3%A9e_cantonal_de_g%C3%A9ologie_(Lausanne)","https://fr.wikipedia.org/wiki/Mus%C3%A9e_cantonal_de_g%C3%A9ologie_de_Lausanne",,,0,"6.63389","46.52367",2020-01-13 11:52:05
"Musée cantonal des beaux-arts de Lausanne","Q3329523","Musée cantonal des Beaux-Arts","http://www.mcba.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Plateforme%2010%20et%20Poste%20Directeur.jpg","https://commons.wikimedia.org/wiki/Category:Mus%C3%A9e_cantonal_des_Beaux-Arts","https://de.wikipedia.org/wiki/Mus%C3%A9e_cantonal_des_Beaux-Arts_de_Lausanne","https://en.wikipedia.org/wiki/Cantonal_Museum_of_Fine_Arts","https://fr.wikipedia.org/wiki/Mus%C3%A9e_cantonal_des_beaux-arts_de_Lausanne",12,"6.6254402","46.5179913",2020-01-13 11:52:05
"MAMCO","Q3329535","MAMCO","http://www.mamco.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Geneve%20mamco%202011-09-24%2011%2031%2056%20PICT4889.JPG","https://commons.wikimedia.org/wiki/Category:MAMCO","https://de.wikipedia.org/wiki/Mus%C3%A9e_d%E2%80%99art_moderne_et_contemporain_(Genf)","https://en.wikipedia.org/wiki/MAMCO","https://fr.wikipedia.org/wiki/Mus%C3%A9e_d%27Art_moderne_et_contemporain_(Gen%C3%A8ve)",8,"6.1375","46.19877",2020-01-13 11:52:05
"Museum of Yverdon and its Region","Q3329547","Château d'Yverdon","http://www.musee-yverdon-region.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Yverdon.jpg","https://fr.wikipedia.org/wiki/Mus%C3%A9e_d%27Yverdon_et_r%C3%A9gion",,,,13,"6.64131","46.77822",2020-01-13 11:52:05
"Fribourg museum of art and history","Q3329616","Fribourg museum of art and history","http://www.mahf.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Fribourg%20Ratz%C3%A9hof.jpg","https://commons.wikimedia.org/wiki/Category:Fribourg_museum_of_art_and_history","https://de.wikipedia.org/wiki/Museum_f%C3%BCr_Kunst_und_Geschichte_Freiburg","https://en.wikipedia.org/wiki/Mus%C3%A9e_d%E2%80%99art_et_d%E2%80%99histoire_(Fribourg)","https://fr.wikipedia.org/wiki/Mus%C3%A9e_d%27Art_et_d%27Histoire_de_Fribourg",4,"7.15953","46.8078",2020-01-13 11:52:05
"Musée d'Art et d'Histoire","Q3329620","Musée d'art et d'histoire (Neuchâtel)","http://www.mahn.ch/","http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20d%27art%20et%20d%27histoire%20Neuch%C3%A2tel.jpg","https://commons.wikimedia.org/wiki/Category:Mus%C3%A9e_d%27art_et_d%27histoire_(Neuch%C3%A2tel)","https://en.wikipedia.org/wiki/Mus%C3%A9e_d%27Art_et_d%27Histoire_(Neuch%C3%A2tel)","https://fr.wikipedia.org/wiki/Mus%C3%A9e_d%27Art_et_d%27Histoire_de_Neuch%C3%A2tel","ru",1,"6.9354","46.99151",2020-01-13 11:52:05
"Kunstmuseum Lugano","Q3329637",,"http://www.mdam.ch/index.html","http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20d%27Art%20moderne%20de%20Lugano%2003.JPG","https://fr.wikipedia.org/wiki/Mus%C3%A9e_d%27Art_moderne_de_Lugano",,,,5,"8.94631","45.9959",2020-01-13 11:52:05
"Museum CIMA, automaton and musicboxes","Q3329661","Centre International de la Mécanique d'Art (CIMA)","http://www.musees.ch","http://commons.wikimedia.org/wiki/Special:FilePath/CIMA%20mg%208333.jpg","es","https://commons.wikimedia.org/wiki/Centre_International_de_la_M%C3%A9canique_d%27Art","https://en.wikipedia.org/wiki/Mus%C3%A9e_d%27automates_et_de_bo%C3%AEtes_%C3%A0_musique","https://fr.wikipedia.org/wiki/Mus%C3%A9e_d%27Automates_et_de_Bo%C3%AEtes_%C3%A0_musique",11,"6.503111111","46.820711111",2020-01-13 11:52:05
"Medizinhistorisches Museum","Q3329670","Medizinhistorisches Museum der Universität Zürich","http://www.mhiz.uzh.ch/Museum.html","http://commons.wikimedia.org/wiki/Special:FilePath/Exterieur%20MHMZ.JPG","https://fr.wikipedia.org/wiki/Mus%C3%A9e_d%27histoire_de_la_m%C3%A9decine_de_Zurich",,,,1,"8.54954","47.3741",2020-01-13 11:52:05
"Musée de design et d'arts appliqués contemporains","Q3329765","MUDAC","http://www.mudac.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Lausanne%2C%20Mus%C3%A9e%20cantonal%20de%20design%20et%20d%27arts%20appliqu%C3%A9s%20contemporains%20%28MUDAC%29%2C%20vue%20de%20face.jpg","he","https://commons.wikimedia.org/wiki/Category:MUDAC","https://en.wikipedia.org/wiki/Museum_of_Contemporary_Design_and_Applied_Arts","https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_design_et_d%27arts_appliqu%C3%A9s_contemporains",8,"6.6353","46.52209",2020-01-13 11:52:05
"Museum für Militärluftfahrt Payerne","Q3329820","Musée de l'Aviation Militaire de Payerne","http://www.clindailes.ch/","http://commons.wikimedia.org/wiki/Special:FilePath/Mirage%20III-R%20MG%201439.jpg","https://commons.wikimedia.org/wiki/Category:Mus%C3%A9e_de_l%27Aviation_Militaire_de_Payerne","https://de.wikipedia.org/wiki/Mus%C3%A9e_de_l%E2%80%99aviation_militaire_de_Payerne","https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_l%27aviation_militaire_de_Payerne",,13,"6.93974","46.91604",2020-01-13 11:52:05
"Uniformmuseum","Q3329851",,"http://www.hermenches.ch/loisirs/uniformes.htm",,"https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_l%27uniforme_d%27Hermenches",,,,2,"6.76023","46.6417",2020-01-13 11:52:05
"Centre Müller / Maschinenmuseum","Q3329910",,"http://www.mullermachines.ch",,"https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_la_Machine_M%C3%BCller",,,,12,"7.239","47.133",2020-01-13 11:52:05
"Biermuseum Cardinal","Q3329997",,"http://www.museum-cardinal.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Brasserie%20du%20Cardinal%20-%20Fribourg.jpg","https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_la_bi%C3%A8re_Cardinal",,,,12,"7.1475","46.7983",2020-01-13 11:52:05
"Musée La Calèche","Q3329998",,,,"https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_la_cal%C3%A8che",,,,3,"6.9234","46.426",2020-01-13 11:52:05
"Musée de la Confrérie des Vignerons","Q3330004","Musée de la Confrérie des Vignerons","https://www.confreriedesvignerons.ch/informations/le-musee/","http://commons.wikimedia.org/wiki/Special:FilePath/Vevey%20-%20f%C3%AAte%20des%20vignerons%20-%20Armailis.jpg","https://commons.wikimedia.org/wiki/Category:Mus%C3%A9e_de_la_Confr%C3%A9rie_des_Vignerons","https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_la_confr%C3%A9rie_des_vignerons",,,7,"6.84903","46.45806",2020-01-13 11:52:05
"Falschgeld-Museum","Q3330016",,"http://www.saillon.ch",,"https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_la_fausse_monnaie_-_maison_Farinet",,,,1,"7.18523","46.1716",2020-01-13 11:52:05
"Musée de la machine à écrire de Lausanne","Q3330027",,"http://www.perrier-sa.ch/musee.",,"https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_la_machine_%C3%A0_%C3%A9crire_de_Lausanne",,,,1,"6.62367","46.5247",2020-01-13 11:52:05
"Hand museum","Q3330030","Musée de la main","http://www.verdan.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Musee%20de%20la%20main.JPG","https://commons.wikimedia.org/wiki/Category:Mus%C3%A9e_de_la_main","https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_la_main",,,13,"6.639483","46.52408",2020-01-13 11:52:05
"Institut et Musée des Suisses dans le monde","Q3330141","Domaine de Penthes","http://www.penthes.ch/musee/","http://commons.wikimedia.org/wiki/Special:FilePath/Musee%20des%20Suisses%20dans%20le%20Monde.jpg","https://commons.wikimedia.org/wiki/Category:Domaine_de_Penthes","https://fr.wikipedia.org/wiki/Mus%C3%A9e_des_Suisses_dans_le_monde",,,3,"6.141661","46.232437",2020-01-13 11:52:05
"Musée des beaux-arts de La Chaux-de-Fonds","Q3330204","Musée des Beaux-Arts, La Chaux-de-Fonds","http://www.mbac.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20des%20beaux-arts%20La%20Chaux-De-Fonds.jpg","https://commons.wikimedia.org/wiki/Category:Mus%C3%A9e_des_Beaux-Arts,_La_Chaux-de-Fonds","https://fr.wikipedia.org/wiki/Mus%C3%A9e_des_Beaux-Arts_de_La_Chaux-de-Fonds",,,5,"6.82942","47.10045",2020-01-13 11:52:05
"Schlossmuseum Nidau","Q3330415",,"http://www.schlossmuseumnidau.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Schloss%20Nidau%2001.jpg","https://fr.wikipedia.org/wiki/Mus%C3%A9e_du_ch%C3%A2teau_de_Nidau",,,,2,"7.24","47.1278",2020-01-13 11:52:05
"Cantonal Botanical Museum and Gardens","Q3330558","Jardin Botanique Cantonal Lausanne","http://www.musees.vd.ch/fr/musee-et-jardins-botaniques","http://commons.wikimedia.org/wiki/Special:FilePath/Jardin%20Botanique%20Cantonal%20Lausanne%20-%20IMAG3612.jpg","https://commons.wikimedia.org/wiki/Category:Jardin_Botanique_Cantonal_Lausanne","https://en.wikipedia.org/wiki/Mus%C3%A9e_et_jardins_botaniques_cantonaux","https://fr.wikipedia.org/wiki/Mus%C3%A9e_et_jardins_botaniques_cantonaux_de_Lausanne",,6,"6.6236","46.5134",2020-01-13 11:52:05
